WL FLUX ERROR
1532.0 1.826331023839333e-15 8.857468278438486e-17
1533.0 1.9171531604989997e-15 8.877401210730226e-17
1534.0 1.9818426587409817e-15 9.050843634486358e-17
1535.0 2.265650661742918e-15 9.332074204581141e-17
1536.0 2.2857658809091685e-15 9.336648934827636e-17
1537.0 2.4016420507008273e-15 9.257870351694446e-17
1538.0 1.897836827000314e-15 9.005293689476323e-17
1539.0 1.7399379753689808e-15 8.92374210885051e-17
1540.0 1.7879570510702225e-15 8.981589392521505e-17
1541.0 1.8755056836898444e-15 8.92640239342657e-17
1542.0 1.547846559601922e-15 8.876066888016359e-17
1543.0 1.2633763562016007e-15 8.683309800805938e-17
1544.0 1.7021332248356668e-15 8.674232697017715e-17
1545.0 9.943346884836256e-16 8.031541809001856e-17
1546.0 7.153835984369807e-16 7.81205655281495e-17
1547.0 9.657991164051338e-16 7.751358572741031e-17
1548.0 1.6970177013548349e-16 7.246930729119726e-17
1549.0 1.3254884593471346e-15 8.324207174542668e-17
1550.0 1.2052999841697216e-15 8.540374709468056e-17
1551.0 1.3920496733274254e-15 9.060251750520065e-17
1552.0 3.062801478903914e-15 1.0438745264617698e-16
1553.0 3.010425691397904e-15 1.0767830774853471e-16
1554.0 3.081368752702002e-15 1.0850923833202783e-16
1555.0 2.945486411778416e-15 1.0644476140516372e-16
1556.0 2.3889836717434313e-15 1.0304569533201428e-16
1557.0 2.484026054838958e-15 1.0421545556758432e-16
1558.0 3.056683655177976e-15 1.055608196823673e-16
1559.0 2.4558510369322044e-15 1.0436428830015264e-16
1560.0 2.451766652142494e-15 1.0243880915879393e-16
1561.0 2.2442163743202542e-15 1.0142151677370394e-16
1562.0 2.2680212836005307e-15 1.0367720265809915e-16
1563.0 2.3067529108427016e-15 1.0223515165089757e-16
1564.0 2.345984256525186e-15 1.0271221389894642e-16
1565.0 2.237764889842342e-15 1.0490161546410676e-16
1566.0 2.5865593343918917e-15 1.0593468724513902e-16
1567.0 2.8651287973475786e-15 1.0822873663738197e-16
1568.0 2.440844809602214e-15 1.0687387172980958e-16
1569.0 2.157545463687371e-15 1.0495311161180735e-16
1570.0 1.985203826870709e-15 1.071598012818606e-16
1571.0 2.3833031589568893e-15 1.0955191397121196e-16
1572.0 2.8351160429638527e-15 1.1129944304858648e-16
1573.0 2.7796552270786863e-15 1.1344759610029569e-16
1574.0 2.7634423757801824e-15 1.1429260570690317e-16
1575.0 2.342815826289287e-15 1.1075612259266725e-16
1576.0 2.433547528958012e-15 1.1201721541950768e-16
1577.0 2.15761254964698e-15 1.1193242821443e-16
1578.0 2.5111475979911592e-15 1.1317743927973204e-16
1579.0 2.939078140358045e-15 1.1554418948397754e-16
1580.0 1.9497679515801153e-15 1.1216911245078493e-16
1581.0 2.255925434820533e-15 1.143400449853602e-16
1582.0 2.8235653094830653e-15 1.1960869421727522e-16
1583.0 2.7276460895986623e-15 1.210369003598058e-16
1584.0 2.6977785346394177e-15 1.2072117953581105e-16
1585.0 2.3626379797296992e-15 1.1960906530775557e-16
1586.0 2.8911143208931134e-15 1.2298858549365326e-16
1587.0 2.8406140203123403e-15 1.250780356144941e-16
1588.0 2.8678888641130075e-15 1.2545152065688533e-16
1589.0 3.1312235851496597e-15 1.25405698921248e-16
1590.0 2.8181960353221545e-15 1.2527138992403936e-16
1591.0 2.542328833537165e-15 1.2348322794488557e-16
1592.0 2.375040646818252e-15 1.2096988978500372e-16
1593.0 2.662966089543202e-15 1.2200618252662527e-16
1594.0 2.5047337612704586e-15 1.2262079541804933e-16
1595.0 2.3494498639851245e-15 1.207196219720407e-16
1596.0 2.548286455816607e-15 1.225262672579949e-16
1597.0 2.3901607780298164e-15 1.2459338996207507e-16
1598.0 2.6981571527781e-15 1.2530378585415874e-16
1599.0 3.1509491381868484e-15 1.3215838254098441e-16
1600.0 2.5086163355117755e-15 1.4477284952491161e-16
1601.0 1.865800684493116e-15 1.3984389314650956e-16
1602.0 2.200593428703898e-15 1.4553937217324258e-16
1603.0 2.3803767179016336e-15 1.7890653575763615e-16
1604.0 3.510572157333084e-15 1.9166388540030812e-16
1605.0 2.630567859498476e-15 1.9061932997219275e-16
1606.0 9.070951985686805e-16 2.414460998363685e-16
1607.0 2.7900302775191126e-15 2.5053373581331093e-16
1608.0 1.0674527877978332e-15 2.305536366599878e-16
1609.0 5.1094857623552636e-17 1.046174516186332e-16
1610.0 7.397451361710617e-27 3.9369717786294935e-18
1611.0 1.8442852380191723e-34 -3.9742402163902656e-22
1612.0 9.227776404257523e-43 -1.9884885123868327e-30
1613.0 -3.383041596641055e-50 7.290097914318513e-38
1614.0 -6.703644372388021e-58 1.4445639768175048e-45
1615.0 -4.5991746429381754e-57 2.524469934475821e-45
1616.0 1.4737664342487e-48 -8.089449387037097e-37
1617.0 1.075696758137969e-40 -5.904459674570488e-29
1618.0 -1.1426730922952269e-34 8.071775351654147e-21
1619.0 -4.285543413948384e-25 7.773192834729742e-18
1620.0 1.7866516327314566e-15 1.4413501817333207e-16
1621.0 1.8943654531552583e-15 2.7206910738793197e-16
1622.0 2.4717599188346988e-15 2.854614308355454e-16
1623.0 2.4012985999119817e-15 2.681990435827571e-16
1624.0 2.4093753269531645e-15 2.1856943930438709e-16
1625.0 3.146815817962535e-15 2.220555995841053e-16
1626.0 2.928229556658943e-15 2.013819808485267e-16
1627.0 2.1425142868769898e-15 1.7249556928744896e-16
1628.0 2.8811732946833714e-15 1.7241730666313044e-16
1629.0 1.828562769295309e-15 1.6762481103248159e-16
1630.0 2.7303802484298887e-15 1.6154924874021681e-16
1631.0 2.3236079325045674e-15 1.5715116325634523e-16
1632.0 2.495936721745395e-15 1.5923138021388331e-16
1633.0 2.8284489194003358e-15 1.6368156570466215e-16
1634.0 2.957140220931293e-15 1.682706320332901e-16
1635.0 2.3774979903497687e-15 1.6639469747444531e-16
1636.0 2.7576757412856242e-15 1.6968339320131565e-16
1637.0 3.3625763055220293e-15 1.7265562370631676e-16
1638.0 2.992088544119187e-15 1.689180148154105e-16
1639.0 2.8219667849915215e-15 1.6508610472384622e-16
1640.0 1.8451415317539056e-15 1.6048729007787945e-16
1641.0 2.641578141143981e-15 1.6586461991193137e-16
1642.0 2.7312906604499175e-15 1.713788475008695e-16
1643.0 3.4184971858430698e-15 1.776290003670317e-16
1644.0 3.2975108569028197e-15 1.7620393832922602e-16
1645.0 2.5884880301456154e-15 1.7312468774300694e-16
1646.0 3.4055673076918974e-15 1.792338452178849e-16
1647.0 2.221556167475837e-15 1.736339060465034e-16
1648.0 3.52469835748999e-15 1.7851448696584238e-16
1649.0 2.426421910846302e-15 1.7675959198782083e-16
1650.0 2.7258133497895167e-15 1.7464498735701095e-16
1651.0 3.4072616116012403e-15 1.77289920744169e-16
1652.0 2.501128944207609e-15 1.7495032975563246e-16
1653.0 1.911803576192603e-15 1.7180043308127198e-16
1654.0 3.0541536928594475e-15 1.7606152831276644e-16
1655.0 2.687925237302944e-15 1.7853682936743765e-16
1656.0 2.5153064434926427e-15 1.7465305342285054e-16
1657.0 2.1054742747887966e-15 1.7167373548789366e-16
1658.0 2.0510423511405125e-15 1.733868970527106e-16
1659.0 2.8550448490895e-15 1.7697373917378346e-16
1660.0 2.95238418367392e-15 1.803071367486455e-16
1661.0 2.8918075292296757e-15 1.8049745248954186e-16
1662.0 2.5532606146579474e-15 1.743910912235193e-16
1663.0 2.4159087340424882e-15 1.761348048398201e-16
1664.0 2.9517735646282217e-15 1.8256929567811256e-16
1665.0 3.2401789264426183e-15 1.8632034116109296e-16
1666.0 3.2572753050146456e-15 1.8694881950461562e-16
1667.0 2.9401114881196854e-15 1.8211125752332184e-16
1668.0 1.0004647019368381e-15 1.6545625813915504e-16
1669.0 2.5999998965883573e-15 1.7082921710358253e-16
1670.0 1.0241927390131818e-15 1.6038808756865785e-16
1671.0 4.3581028440039533e-16 1.5576073108034272e-16
1672.0 2.7466140979614414e-15 1.7301825871596254e-16
1673.0 2.156150053328494e-15 1.7786506318088463e-16
1674.0 3.150237836096329e-15 1.8796994984789791e-16
1675.0 3.143195925133941e-15 1.8848705771295112e-16
1676.0 2.6998504705859964e-15 1.8350353186663638e-16
1677.0 2.4933070504500542e-15 1.8456127948844375e-16
1678.0 3.5165788146845474e-15 1.9367866096957192e-16
1679.0 3.7364808863260446e-15 1.9639152773772675e-16
1680.0 3.802438944204176e-15 1.948379544956654e-16
1681.0 3.2665143146893445e-15 1.9396294535949386e-16
1682.0 2.8234695613510262e-15 1.9079172729996987e-16
1683.0 2.911407044433708e-15 1.9167700406238772e-16
1684.0 3.479221093349969e-15 1.9522823151938083e-16
1685.0 2.867236117437545e-15 1.9344271252750497e-16
1686.0 3.0365394917436894e-15 1.9483686389270373e-16
1687.0 2.9605959493116194e-15 1.9536235677797189e-16
1688.0 2.145364474140611e-15 1.8922603369862878e-16
1689.0 3.304527222764256e-15 1.9529213589430996e-16
1690.0 2.6425692807804745e-15 1.9222363672294998e-16
1691.0 2.4621307346880378e-15 1.9611579336429052e-16
1692.0 2.7407004241605598e-15 1.938318597979692e-16
1693.0 2.659405297831123e-15 1.921413302472534e-16
1694.0 2.8925406062941387e-15 1.9351538030909817e-16
1695.0 2.0746162966688613e-15 1.9005175322137485e-16
1696.0 2.74575038645491e-15 1.9346285178215124e-16
1697.0 2.7305556213865094e-15 1.9978075181750669e-16
1698.0 3.3598243860031536e-15 1.9848484580401222e-16
1699.0 2.3551677077753227e-15 1.954209772836883e-16
1700.0 2.8025204711983167e-15 1.992319850708055e-16
1701.0 2.699899481426317e-15 1.9745527005462997e-16
1702.0 2.70633724491006e-15 1.9757277779819328e-16
1703.0 2.8412282144497125e-15 1.9920486751460472e-16
1704.0 2.9182074065922994e-15 2.0047978962789606e-16
1705.0 2.607336341376515e-15 1.990051622541989e-16
1706.0 2.40557492917885e-15 1.9733115192784703e-16
1707.0 1.9800903835156727e-15 1.9311948265981e-16
1708.0 2.3467075116654627e-15 1.9863841615609276e-16
1709.0 2.556711120638871e-15 2.003551349990864e-16
1710.0 2.1759626231551516e-15 1.9660980406063606e-16
1711.0 2.5602990328577906e-15 1.9842902321306316e-16
1712.0 3.350592030317846e-15 2.031892512120372e-16
1713.0 2.551428459642052e-15 2.050688909267812e-16
1714.0 2.3604324910801272e-15 2.0386541054901732e-16
1715.0 2.5573248073510412e-15 2.0394986444178177e-16
1716.0 2.207049511965445e-15 2.0466498824209064e-16
1717.0 1.9887882429042045e-15 2.0151183392405546e-16
1718.0 1.856288378888348e-15 1.98803239035632e-16
1719.0 1.8661461314670372e-15 1.966772357371671e-16
1720.0 2.066426820593251e-15 1.9886186505513521e-16
1721.0 2.1037703865635265e-15 1.9942182144241389e-16
1722.0 2.1943762133330737e-15 2.0184709828728153e-16
1723.0 2.0475725249734365e-15 2.0169805280119063e-16
1724.0 1.7539303405857486e-15 2.011600374350046e-16
1725.0 2.995353884863184e-15 2.0981253545189447e-16
1726.0 2.917533459260875e-15 2.1361817873408423e-16
1727.0 2.7046063041611197e-15 2.122301051174846e-16
1728.0 2.4303280035467405e-15 2.1306276619871995e-16
1729.0 2.481869037654904e-15 2.1243894210975596e-16
1730.0 2.7432148661459185e-15 2.1323519851681668e-16
1731.0 2.7586880198363794e-15 2.118269388363843e-16
1732.0 2.8019577015651153e-15 2.15757683017554e-16
1733.0 2.1755781549838454e-15 2.135965879589037e-16
1734.0 2.4560957026494953e-15 2.1647441855026435e-16
1735.0 2.7831051467274895e-15 2.2058554161078767e-16
1736.0 2.8497021708078264e-15 2.2067914747190519e-16
1737.0 3.662528173325469e-15 2.2445885145984914e-16
1738.0 2.4966179402835544e-15 2.1909476034641452e-16
1739.0 2.3201937025431547e-15 2.1523984489001728e-16
1740.0 2.709946241494024e-15 2.183016651250092e-16
1741.0 2.0490087969254327e-15 2.1805881010188016e-16
1742.0 2.425820203177344e-15 2.2040267286764007e-16
1743.0 2.6908588620029264e-15 2.22892483864397e-16
1744.0 3.0898987478238383e-15 2.2513593362829285e-16
1745.0 3.0847246667595678e-15 2.275579057487941e-16
1746.0 3.005572844713679e-15 2.281200502864435e-16
1747.0 2.4094211704126912e-15 2.2091887342071536e-16
1748.0 1.8978000086465752e-15 2.2098782967159125e-16
1749.0 2.3396387784409715e-15 2.251387386046747e-16
1750.0 2.656749155267612e-15 2.271349193384503e-16
1751.0 2.30589190866059e-15 2.240656400601951e-16
1752.0 1.9940460943956872e-15 2.2038090449150246e-16
1753.0 2.117091181829775e-15 2.257175070535223e-16
1754.0 3.087388589773901e-15 2.328177022446163e-16
1755.0 3.006294952500624e-15 2.3492806900242914e-16
1756.0 3.3052962264042467e-15 2.4002592140313395e-16
1757.0 3.3516948803176973e-15 2.420878647808936e-16
1758.0 2.9349961146663703e-15 2.4240299171732683e-16
1759.0 2.8125558668848033e-15 2.4143645498381265e-16
1760.0 2.546125910290324e-15 2.360069077140272e-16
1761.0 2.304307855874951e-15 2.3141852574952824e-16
1762.0 2.7250035177324786e-15 2.388110282317168e-16
1763.0 3.2245202301780267e-15 2.420486260018941e-16
1764.0 2.2963601474272872e-15 2.3865015242077915e-16
1765.0 2.6295937035319475e-15 2.421951920839137e-16
1766.0 3.0316612835773515e-15 2.493036424555749e-16
1767.0 3.5034889946652428e-15 2.4797787135856055e-16
1768.0 2.9234724969627215e-15 2.448277862149469e-16
1769.0 2.8059423169001434e-15 2.4268200444527293e-16
1770.0 1.8833699337236977e-15 2.341095210753254e-16
1771.0 2.227144906848635e-15 2.370386832042231e-16
1772.0 1.939315529448028e-15 2.4146174703917454e-16
1773.0 2.4766092545219096e-15 2.4587418121677577e-16
1774.0 2.1912149317775595e-15 2.429423544725509e-16
1775.0 2.742176067386007e-15 2.445393674243863e-16
1776.0 2.3259067968358305e-15 2.4617158458287947e-16
1777.0 2.9081045411596938e-15 2.4801482748370724e-16
1778.0 3.363319196556611e-15 2.518859705059571e-16
1779.0 2.9665261515162983e-15 2.5362733727261994e-16
1780.0 3.3108067888161936e-15 2.550176699074396e-16
1781.0 2.870579995206227e-15 2.52813636752188e-16
1782.0 2.5190568480552304e-15 2.554558555576278e-16
1783.0 2.8417788489743132e-15 2.6167113192426196e-16
1784.0 3.138352743328091e-15 2.634386601041446e-16
1785.0 2.3911520492941863e-15 2.6055870106881327e-16
1786.0 2.7316016246780905e-15 2.6099369403198686e-16
1787.0 2.573193421399996e-15 2.5837140598929896e-16
1788.0 2.5683627529842806e-15 2.580548182346356e-16
1789.0 2.5250545895108915e-15 2.663661467552603e-16
1790.0 2.4924627058057463e-15 2.9790250934203346e-16
1791.0 1.9200882715674523e-15 3.044331069825123e-16
1792.0 2.574877959562131e-15 3.1299204642687697e-16
1793.0 2.3905845356077793e-15 3.645093613931684e-16
1794.0 2.761411050361263e-15 3.902729064856943e-16
1795.0 1.8951274091955383e-15 4.1673477465933116e-16
1796.0 2.9027496525354516e-15 5.80987131461997e-16
1797.0 2.5434163381844194e-15 4.001860038896976e-16
1798.0 0.0 99.0
1799.0 0.0 99.0
1800.0 0.0 99.0
1801.0 0.0 99.0
1802.0 0.0 99.0
1803.0 0.0 99.0
1804.0 0.0 99.0
1805.0 0.0 99.0
1806.0 0.0 99.0
1807.0 0.0 99.0
1808.0 0.0 99.0
1809.0 0.0 99.0
1810.0 0.0 99.0
1811.0 0.0 99.0
1812.0 0.0 99.0
1813.0 0.0 99.0
1814.0 0.0 99.0
1815.0 0.0 99.0
1816.0 0.0 99.0
1817.0 0.0 99.0
1818.0 0.0 99.0
1819.0 0.0 99.0
1820.0 0.0 99.0
1821.0 0.0 99.0
1822.0 0.0 99.0
1823.0 0.0 99.0
1824.0 0.0 99.0
1825.0 0.0 99.0
1826.0 0.0 99.0
1827.0 0.0 99.0
1828.0 0.0 99.0
1829.0 0.0 99.0
1830.0 0.0 99.0
1831.0 0.0 99.0
1832.0 0.0 99.0
1833.0 0.0 99.0
1834.0 0.0 99.0
1835.0 0.0 99.0
1836.0 0.0 99.0
1837.0 0.0 99.0
1838.0 0.0 99.0
1839.0 0.0 99.0
1840.0 0.0 99.0
1841.0 0.0 99.0
1842.0 0.0 99.0
1843.0 0.0 99.0
1844.0 0.0 99.0
1845.0 0.0 99.0
1846.0 0.0 99.0
1847.0 0.0 99.0
1848.0 0.0 99.0
1849.0 0.0 99.0
1850.0 0.0 99.0
1851.0 0.0 99.0
1852.0 0.0 99.0
1853.0 0.0 99.0
1854.0 0.0 99.0
1855.0 0.0 99.0
1856.0 0.0 99.0
1857.0 0.0 99.0
1858.0 0.0 99.0
1859.0 0.0 99.0
1860.0 0.0 99.0
1861.0 0.0 99.0
1862.0 0.0 99.0
1863.0 0.0 99.0
1864.0 0.0 99.0
1865.0 0.0 99.0
1866.0 0.0 99.0
1867.0 0.0 99.0
1868.0 0.0 99.0
1869.0 0.0 99.0
1870.0 0.0 99.0
1871.0 0.0 99.0
1872.0 0.0 99.0
1873.0 0.0 99.0
1874.0 0.0 99.0
1875.0 0.0 99.0
1876.0 0.0 99.0
1877.0 0.0 99.0
1878.0 0.0 99.0
1879.0 0.0 99.0
1880.0 0.0 99.0
1881.0 0.0 99.0
1882.0 0.0 99.0
1883.0 0.0 99.0
1884.0 0.0 99.0
1885.0 0.0 99.0
1886.0 0.0 99.0
1887.0 0.0 99.0
1888.0 0.0 99.0
1889.0 0.0 99.0
1890.0 0.0 99.0
1891.0 0.0 99.0
1892.0 0.0 99.0
1893.0 0.0 99.0
1894.0 0.0 99.0
1895.0 0.0 99.0
1896.0 0.0 99.0
1897.0 0.0 99.0
1898.0 0.0 99.0
1899.0 0.0 99.0
1900.0 0.0 99.0
1901.0 0.0 99.0
1902.0 0.0 99.0
1903.0 0.0 99.0
1904.0 0.0 99.0
1905.0 0.0 99.0
1906.0 0.0 99.0
1907.0 0.0 99.0
1908.0 0.0 99.0
1909.0 0.0 99.0
1910.0 0.0 99.0
1911.0 0.0 99.0
1912.0 0.0 99.0
1913.0 0.0 99.0
1914.0 0.0 99.0
1915.0 0.0 99.0
1916.0 0.0 99.0
1917.0 0.0 99.0
1918.0 0.0 99.0
1919.0 0.0 99.0
1920.0 0.0 99.0
1921.0 0.0 99.0
1922.0 0.0 99.0
1923.0 0.0 99.0
1924.0 0.0 99.0
1925.0 0.0 99.0
1926.0 0.0 99.0
1927.0 0.0 99.0
1928.0 0.0 99.0
1929.0 0.0 99.0
1930.0 0.0 99.0
1931.0 0.0 99.0
1932.0 0.0 99.0
1933.0 0.0 99.0
1934.0 0.0 99.0
1935.0 0.0 99.0
1936.0 0.0 99.0
1937.0 0.0 99.0
1938.0 0.0 99.0
1939.0 0.0 99.0
1940.0 0.0 99.0
1941.0 0.0 99.0
1942.0 0.0 99.0
1943.0 0.0 99.0
1944.0 0.0 99.0
1945.0 0.0 99.0
1946.0 0.0 99.0
1947.0 0.0 99.0
1948.0 0.0 99.0
1949.0 0.0 99.0
1950.0 0.0 99.0
1951.0 0.0 99.0
1952.0 0.0 99.0
1953.0 0.0 99.0
1954.0 0.0 99.0
1955.0 0.0 99.0
1956.0 0.0 99.0
1957.0 0.0 99.0
1958.0 0.0 99.0
1959.0 0.0 99.0
1960.0 0.0 99.0
1961.0 0.0 99.0
1962.0 0.0 99.0
1963.0 0.0 99.0
1964.0 0.0 99.0
1965.0 0.0 99.0
1966.0 0.0 99.0
1967.0 0.0 99.0
1968.0 0.0 99.0
1969.0 0.0 99.0
1970.0 0.0 99.0
1971.0 0.0 99.0
1972.0 0.0 99.0
1973.0 0.0 99.0
1974.0 0.0 99.0
1975.0 0.0 99.0
1976.0 0.0 99.0
1977.0 0.0 99.0
1978.0 0.0 99.0
1979.0 0.0 99.0
1980.0 0.0 99.0
1981.0 0.0 99.0
1982.0 0.0 99.0
1983.0 0.0 99.0
1984.0 0.0 99.0
1985.0 0.0 99.0
1986.0 0.0 99.0
1987.0 0.0 99.0
1988.0 0.0 99.0
1989.0 0.0 99.0
1990.0 0.0 99.0
1991.0 0.0 99.0
1992.0 0.0 99.0
1993.0 0.0 99.0
1994.0 0.0 99.0
1995.0 0.0 99.0
1996.0 0.0 99.0
1997.0 0.0 99.0
1998.0 0.0 99.0
1999.0 0.0 99.0
2000.0 0.0 99.0
2001.0 0.0 99.0
2002.0 0.0 99.0
2003.0 0.0 99.0
2004.0 0.0 99.0
2005.0 0.0 99.0
2006.0 0.0 99.0
2007.0 0.0 99.0
2008.0 0.0 99.0
2009.0 0.0 99.0
2010.0 0.0 99.0
2011.0 0.0 99.0
2012.0 0.0 99.0
2013.0 0.0 99.0
2014.0 0.0 99.0
2015.0 0.0 99.0
2016.0 0.0 99.0
2017.0 0.0 99.0
2018.0 0.0 99.0
2019.0 0.0 99.0
2020.0 0.0 99.0
2021.0 0.0 99.0
2022.0 0.0 99.0
2023.0 0.0 99.0
2024.0 0.0 99.0
2025.0 0.0 99.0
2026.0 0.0 99.0
2027.0 0.0 99.0
2028.0 0.0 99.0
2029.0 0.0 99.0
2030.0 0.0 99.0
2031.0 0.0 99.0
2032.0 0.0 99.0
2033.0 0.0 99.0
2034.0 0.0 99.0
2035.0 0.0 99.0
2036.0 0.0 99.0
2037.0 0.0 99.0
2038.0 0.0 99.0
2039.0 0.0 99.0
2040.0 0.0 99.0
2041.0 0.0 99.0
2042.0 0.0 99.0
2043.0 0.0 99.0
2044.0 0.0 99.0
2045.0 0.0 99.0
2046.0 0.0 99.0
2047.0 0.0 99.0
2048.0 0.0 99.0
2049.0 0.0 99.0
2050.0 0.0 99.0
2051.0 0.0 99.0
2052.0 0.0 99.0
2053.0 0.0 99.0
2054.0 0.0 99.0
2055.0 0.0 99.0
2056.0 0.0 99.0
2057.0 0.0 99.0
2058.0 0.0 99.0
2059.0 0.0 99.0
2060.0 0.0 99.0
2061.0 0.0 99.0
2062.0 0.0 99.0
2063.0 0.0 99.0
2064.0 0.0 99.0
2065.0 0.0 99.0
2066.0 0.0 99.0
2067.0 0.0 99.0
2068.0 0.0 99.0
2069.0 0.0 99.0
2070.0 0.0 99.0
2071.0 0.0 99.0
2072.0 0.0 99.0
2073.0 0.0 99.0
2074.0 0.0 99.0
2075.0 0.0 99.0
2076.0 0.0 99.0
2077.0 0.0 99.0
2078.0 0.0 99.0
2079.0 0.0 99.0
2080.0 0.0 99.0
2081.0 0.0 99.0
2082.0 0.0 99.0
2083.0 0.0 99.0
2084.0 0.0 99.0
2085.0 0.0 99.0
2086.0 0.0 99.0
2087.0 0.0 99.0
2088.0 0.0 99.0
2089.0 0.0 99.0
2090.0 0.0 99.0
2091.0 0.0 99.0
2092.0 0.0 99.0
2093.0 0.0 99.0
2094.0 0.0 99.0
2095.0 0.0 99.0
2096.0 0.0 99.0
2097.0 0.0 99.0
2098.0 0.0 99.0
2099.0 0.0 99.0
2100.0 0.0 99.0
2101.0 0.0 99.0
2102.0 0.0 99.0
2103.0 0.0 99.0
2104.0 0.0 99.0
2105.0 0.0 99.0
2106.0 0.0 99.0
2107.0 0.0 99.0
2108.0 0.0 99.0
2109.0 0.0 99.0
2110.0 0.0 99.0
2111.0 0.0 99.0
2112.0 0.0 99.0
2113.0 0.0 99.0
2114.0 0.0 99.0
2115.0 0.0 99.0
2116.0 0.0 99.0
2117.0 0.0 99.0
2118.0 0.0 99.0
2119.0 0.0 99.0
2120.0 0.0 99.0
2121.0 0.0 99.0
2122.0 0.0 99.0
2123.0 0.0 99.0
2124.0 0.0 99.0
2125.0 0.0 99.0
2126.0 0.0 99.0
2127.0 0.0 99.0
2128.0 0.0 99.0
2129.0 0.0 99.0
2130.0 0.0 99.0
2131.0 0.0 99.0
2132.0 0.0 99.0
2133.0 0.0 99.0
2134.0 0.0 99.0
2135.0 0.0 99.0
2136.0 0.0 99.0
2137.0 0.0 99.0
2138.0 0.0 99.0
2139.0 0.0 99.0
2140.0 0.0 99.0
2141.0 0.0 99.0
2142.0 0.0 99.0
2143.0 0.0 99.0
2144.0 0.0 99.0
2145.0 0.0 99.0
2146.0 0.0 99.0
2147.0 0.0 99.0
2148.0 0.0 99.0
2149.0 0.0 99.0
2150.0 0.0 99.0
2151.0 0.0 99.0
2152.0 0.0 99.0
2153.0 0.0 99.0
2154.0 0.0 99.0
2155.0 0.0 99.0
2156.0 0.0 99.0
2157.0 0.0 99.0
2158.0 0.0 99.0
2159.0 0.0 99.0
2160.0 0.0 99.0
2161.0 0.0 99.0
2162.0 0.0 99.0
2163.0 0.0 99.0
2164.0 0.0 99.0
2165.0 0.0 99.0
2166.0 0.0 99.0
2167.0 0.0 99.0
2168.0 0.0 99.0
2169.0 0.0 99.0
2170.0 0.0 99.0
2171.0 0.0 99.0
2172.0 0.0 99.0
2173.0 0.0 99.0
2174.0 0.0 99.0
2175.0 0.0 99.0
2176.0 0.0 99.0
2177.0 0.0 99.0
2178.0 0.0 99.0
2179.0 0.0 99.0
2180.0 0.0 99.0
2181.0 0.0 99.0
2182.0 0.0 99.0
2183.0 0.0 99.0
2184.0 0.0 99.0
2185.0 0.0 99.0
2186.0 0.0 99.0
2187.0 0.0 99.0
2188.0 0.0 99.0
2189.0 0.0 99.0
2190.0 0.0 99.0
2191.0 0.0 99.0
2192.0 0.0 99.0
2193.0 0.0 99.0
2194.0 0.0 99.0
2195.0 0.0 99.0
2196.0 0.0 99.0
2197.0 0.0 99.0
2198.0 0.0 99.0
2199.0 0.0 99.0
2200.0 0.0 99.0
2201.0 0.0 99.0
2202.0 0.0 99.0
2203.0 0.0 99.0
2204.0 0.0 99.0
2205.0 0.0 99.0
2206.0 0.0 99.0
2207.0 0.0 99.0
2208.0 0.0 99.0
2209.0 0.0 99.0
2210.0 0.0 99.0
2211.0 0.0 99.0
2212.0 0.0 99.0
2213.0 0.0 99.0
2214.0 0.0 99.0
2215.0 0.0 99.0
2216.0 0.0 99.0
2217.0 0.0 99.0
2218.0 0.0 99.0
2219.0 0.0 99.0
2220.0 0.0 99.0
2221.0 0.0 99.0
2222.0 0.0 99.0
2223.0 0.0 99.0
2224.0 0.0 99.0
2225.0 0.0 99.0
2226.0 0.0 99.0
2227.0 0.0 99.0
2228.0 0.0 99.0
2229.0 0.0 99.0
2230.0 0.0 99.0
2231.0 0.0 99.0
2232.0 0.0 99.0
2233.0 0.0 99.0
2234.0 0.0 99.0
2235.0 0.0 99.0
2236.0 0.0 99.0
2237.0 0.0 99.0
2238.0 0.0 99.0
2239.0 0.0 99.0
2240.0 0.0 99.0
2241.0 0.0 99.0
2242.0 0.0 99.0
2243.0 0.0 99.0
2244.0 0.0 99.0
2245.0 0.0 99.0
2246.0 0.0 99.0
2247.0 0.0 99.0
2248.0 0.0 99.0
2249.0 0.0 99.0
2250.0 0.0 99.0
2251.0 0.0 99.0
2252.0 0.0 99.0
2253.0 0.0 99.0
2254.0 0.0 99.0
2255.0 0.0 99.0
2256.0 0.0 99.0
2257.0 0.0 99.0
2258.0 0.0 99.0
2259.0 0.0 99.0
2260.0 0.0 99.0
2261.0 0.0 99.0
2262.0 0.0 99.0
2263.0 0.0 99.0
2264.0 0.0 99.0
2265.0 0.0 99.0
2266.0 0.0 99.0
2267.0 0.0 99.0
2268.0 0.0 99.0
2269.0 0.0 99.0
2270.0 0.0 99.0
2271.0 0.0 99.0
2272.0 0.0 99.0
2273.0 0.0 99.0
2274.0 0.0 99.0
2275.0 0.0 99.0
2276.0 0.0 99.0
2277.0 0.0 99.0
2278.0 0.0 99.0
2279.0 0.0 99.0
2280.0 0.0 99.0
2281.0 0.0 99.0
2282.0 0.0 99.0
2283.0 0.0 99.0
2284.0 0.0 99.0
2285.0 0.0 99.0
2286.0 0.0 99.0
2287.0 0.0 99.0
2288.0 0.0 99.0
2289.0 0.0 99.0
2290.0 0.0 99.0
2291.0 0.0 99.0
2292.0 0.0 99.0
2293.0 0.0 99.0
2294.0 0.0 99.0
